[پیش از این] مرگ را تجربه ای مرزی خواندم که قادر است فرد را از وجه روزمره ی ذهنی به وجه هستی شناسانه برساند(وجهی از بودن که در آن از بودنِ خویش آگاهیم)، وجهی که در آن دگرگونی بسیار میسرتر است. «تصمیم» نیز تجربه مرزی دیگری است. نه تنها ما را با مرحله ای رودررو می کند که در آن خود را می آفرینیم، بلکه ما را با محدود بودن چاره ها نیز آشنا می سازد. گرفتن یک تصمیم ما را از دیگر چاره ها محروم می کند. انتخاب یک زن، یک حرفه یا یک مکتب به معنی چشم پوشی از سایر احتمالات است. هرچه بیشتر با محدودیتهایمان مواجه شویم، بیشتر ناچار خواهیم شداز اسطوره خاص بودن، استعدادهای بی پایان، زوال ناپذیری و مصونیت خود در برابر قوانین محتوم زیستی دست برداریم.,اروین دیوید یالوم
یک تصویر از هزاران واژه ارزشمندتر است.,ناپلئون بناپارت
این عقیده که نحوه تفسیر تجربه، کیفیت زندگی ما را تعیین می کند نه خود تجربه؛ یک نظریه روان درمانی مهم است که سابقه اش به دوران باستان بازمی گردد؛ یک عقیده بنیادین در مکتب رواقیون که از طریق زنون، سنکا، مارکوس اورلیوس، اسپینوزا، شوپنهاور و نیچه دست به دست گشته، تا به یک مفهوم اساسی هم در درمان پویا و هم در درمان شناختی-رفتاری تبدیل گردد.,اروین دیوید یالوم
عشق چیزی بسیار فراتر از میل به آمیزش جنسی است. عشق ابزار اصلی فرار از تنهایی ای است که بر سرتاسر بخش عمده زندگی مردان و زنان مستولی است.,برتراند راسل
بسیاری چه دیر می‌میرند و اندکی چه زود! اما «بهنگام بمیر!» آموزه‌ای است هنوز با طنینی ناآشنا.
بهنگام بمیر! زرتشت چنین می آموزانَد.
به راستی آنکه به‌هنگام نمی زید، چه گونه به‌هنگام تواند مُرد؟ ,فردریش نیچه
و چون ایشان غذا می خوردند عیسا نان را گرفته برکت داد و پاره کرده به شاگردان داد و گفت بگیرید و بخورید، این است بدنِ من. و پیاله را گرفته تشکر نمود و بدیشان داده گفت همه‌یِ شما از این بنوشید، زیرا این است خونِ من در عهدِ جدید که در راه بسیاری به جهتِ آمرزشِ گناهان ریخته می‌شود!,عهد جدید
عوام، ثروتمندان را محترم می‌دارند و خواص، دانشمندان را,افلاطون
از یک خود کامه، یک بدکار، یک گستاخ و یا کسی که سرفرازی درونی اش را رها کرده، چشم نیک اندیش نداشته باش.,جبران خلیل جبران
روانکاو در مطب خود تعداد بسیاری بیمار می‌بیند که همگی با احساس گناه و شرمساری زندگی خود را تیره کرده‌اند. غالبا فایده‌ی اصلی یک درمان، پس زدن پرده‌ی بی ارزشی است. پرده‌ای که سنگینی آن فرد را خفه می کند و نیروهای حیاتی‌اش را متوقف می‌سازد. احساس گناه در فرایند تغییر، واقعا هیچ نقشی ندارد.
هنگامی که شخصی از رفتار خود تخریب خود احساس گناه می‌کند، خود را بی ارزش کرده است؛ این بی ارزش کردن او را از آنچه برایش مفید است محروم می‌کند، چرا که خود را شایسته‌ی آن نمی داند. او خود را به خاطر رفتار تخریب کننده‌ای که انجام داده، تنبیه و از تجربیات مطلوب محروم می‌کند. به این ترتیب، بدترین قضاوت کننده و بدترین دشمن خود هستیم و نسبت به خود بسیار بی رحمانه تر رفتار می‌کنیم تا با دیگران.,گی کورنو
پرسشی که گاهی مرا گیج می کند اینست که آیا من دیوانه هستم یا دیگران؟,آلبرت اینشتین
چون عهده نمی‌شود کسی فردا را
حالی خوش دار، این دلِ پر سودا را
مِی نوش به ماهتاب، ای ماه، که ماه
بسیار بتابد و نیابد ما را,حکیم عمر خیام
وقتی خود را از زیستنی پرشور و چابکانه ... برحذر داریم، به دلیل هستی درخواب مانده و به عبارت دیگر زندگی نازیسته ی درونمان، احساس گناه می کنیم.,اتو رنک
داستان ها همه قبلا گفته شده، مثلا داستان شاه مینوسِ بزرگ فرمانروای امپراطوری جزیره‌ی کِرِت، در هنگام شکوفایی و رونق تجاری‌اش؛ که چگونه وی صنعتگر و هنرمند مشهور دیدالوس  را مامور کرد که برای‌اش هزارتویی بسازد که بتوان در آن موجودی را مخفی کرد، موجودی که مایه‌ی شرمساری و هراس ساکنان قصر بود، چرا که در محوطه‌ی قصر هیولایی بود، زاده‌ی ملکه پاسیفه. چنین گفته می‌شد که شاه مینوس درگیر جنگ‌های مهمی برای حفاظت از راه‌های تجاری بود و در این میان گاوی سفید زاده‌ی دریا، ملکه پاسیفه را اغوا نمود. البته این موضوع چندان تفاوتی با ماجرای یوروپا مادر خود مینوس نداشت. مادر مینوس یوروپا نام داشت و همه می‌دانستند که یک گاو او را با خود به کرت آورده است. آن گاو خودِ خدا زئوس بود و فرزندِ سرافراز این وصلت مقدس خود شاه مینوس بود، که اکنون همه جا مورد احترام و فرمان‌اش مطاع بود. پس پاسیفه از کجا باید می‌دانست که میوه‌ی بی احتیاطی‌اش هیولایی خواهد بود، پسری کوچک با بدن انسان و سَر و دُم یک گاو؟
جامعه، ملکه را مقصر می‌دانست ولی شاه از گناه خود آگاه بود. گاو را پوزئیدون مدت‌‌ها پیش، هنگامی که مینوس بر سرِ تاج و تخت با برادرش در ستیز بود، برای‌اش فرستاده بود. مینوس ادعا می‌کرد که تاج و تخت حق الهی اوست. پس به درگاه خدا دعا کرد که به عنوان نشانه، گاوی از دریا برای‌اش بفرستد و نذر کرد به علامت خدمت‌گذاری، بلافاصله گاو را پیشکش کرده و قربانی نماید. گاو از دریا پدیدار شد و تاج نصیب مینوس گشت. ولی هنگامی که مینوس شکوهِ گاو را دید، به طمع افتاد و به سودی فکر کرد که از چنین چهارپایی نصیب‌اش خواهد شد. سپس تاجرمنشانه اندیشید که خدای چندان توجهی به نوع قربانی ندارد، پس بر مذبح پوزئیدون، بهترین گاو سفید گله‌اش را پیشکش کرد و در عوض گاوِ دریا را به گله‌ی خود اضافه نمود. 
امپراطوری کرت در سایه‌ی حکومت این قانون گذار مشهور و الگوی فضایل اجتماعی رشد کرد و بسیار ثروتمند شد. ...[ هنگامی که مینوس درگیر جنگ بود] در وطن، پوزئیدون هوسی تند و آتشین نسبت به گاو در دل ملکه برافروخت و او صنعتگر و هنرمند مشهورِ شوهرش، دیدالوس بی همتا را واداشت تا گاوی چوبین برای‌اش بسازد تا بتواند با آن گاو را اغوا کند. پس خود با اشتیاق داخل آن شد و گاو را فریفت. سپس هیولایی به دنیا آمد آورد که پس از مدتی، خود تبدیل به موجودی خطرناک شد. پس این بار شاه، دیدالوس را فراخواند تا هزارتویی عظیم بسازد، با گذارهای کور که بتوان هر چیزی را در آن مخفی کرد. اختراع دیدالوس چنان پیچیده و فریبنده بود که حتی خود او هم به سختی می‌توانست راه ورودی را بازیابد. آن‌ها مینوتور را در آن جای دادند و پس از آن مردان و زنانِ جوان، که به عنوانِ خراج از سوی ملت‌های مقهور تقدیم می‌شدند ، زنده خوراک هیولا می‌شدند.
پس طبق این افسانه، گناه اصلی از شاه بود نه از ملکه. ... قربانی کردن گاو نشانِ تسلیم مطلق و عاری از نفس پرستی وی نسبت به وظیفه‌اش بود و تصاحب گاو نیز از سوی دیگر نشان دهنده‌ی خودبزرگ پنداری و خود محوری او محسوب می‌شد. به این ترتیب شاه، علی رغم عنایت خداوند، تبدیل به مستبد خطرناکی شد که فقط خودش را در پناه می‌گرفت.,جوزف کمبل
این ستاره ها مرا با فضاهای خالی شان به هراس نمی افکنند
ستاره هایی که نژاد انسان را به آنها راه نیست.
من این فضا را نزدیک تر، در درون خود دارم
صحرای متروکی که در خود دارم، مرا می هراساند.,رابرت فراست
به پسرمان که درصدد ازدواج بود، گفتم متوجه باش، در ازدواج فقط با همسر مورد علاقه‌ات ازدواج نمی‌کنی، بلکه با یک خانواده کاملا جدید وصلت می‌کنی. بهتر است بدانی دست به چه کاری می زنی. خانواده‌ها مهم‌اند، اثری می گذارند و بعدها خودت این موضوع را می‌فهمی...ورود به یک خانواده جدید بی‌شباهت به زندگی در کشوری دیگر نیست. باید راه و رسم و عادت‌های آنها را یاد بگیریم و حق اقامت کسب کنیم، در حالیکه هویت خویش را حفظ می کنیم.,چارلز هَندی
و این چند اندرز را به خاطر بسپار؛ آنچه می‌اندیشی بر زبان میاور و به اندیشه‌های نسنجیده جامه‌ی عمل مپوشان؛
خوش برخورد باش، اما به هیچ‌رو مبتذل نباش؛
دوستان خود را پس از آزمودن با پنجه‌ی فولادین در جانِ خود جای ده، ولی دست‌های خود را برای پذیرایی از هر خامِ سر از تخم‌درآورده‌ای فرسوده مکن.
از ستیزه بپرهیز، اما اگر بدان کشانده شدی چنان بکوش که از تو پروا کنند.
گوشِ خود را به شنیدنِ گفته‌ی هر کس بگمار، ولی با کمتر کس همداستانی کن.
با هرکسی رأی بزن، اما قضاوت خود را فاش مگردان.
به مقتضای آنچه در کیسه داری رخت‌های گرانبها بپوش، اما دور از بلهوسی باش؛ جامه‌ات فاخر باشد، نه پر زرق و برق، زیرا هیئت ظاهر ای بسا که بر خودِ مَرد دلالت می‌کند، و در فرانسه مردم بلندپایه و والامقام خاصه از این راه نشان می‌دهند که نسبِ عالی دارند.
نه وام بگیر و نه وام بده؛ زیرا وام دادن چه بسا از دست دادنِ پول و دوست، هر دو است، و اما وام گرفتن عقل معاش را کُند می‌دارد.
به ویژه این یک نکته: با خود درستکار باش، و همچنان که به یقین شب از پس روز می‌آید، نتیجه چنان خواهد بود که با دیگران نخواهی توانست دغلکار باشی. 
خدا به همراه، دعای خیر من این پندها را در تو بارور کناد!,ویلیام شکسپیر
انسان از این مغاک ها که بیرون آید و از این بیماری سخت که جان به در برد، به نوزادی بدل می شود با پوستی درخشان، ظریف تر و بددلانه تر و با ذائقه ای لطیف تر برای شادی، زبان حساس تری برای چشیدن همه چیزهای خوب، با حواسی طربناک تر، با بی گناهی خطرناکی در شادمانی، بسیار کودکانه تر و با وجود این صدها بار موشکافانه تر از قبل.,فردریش نیچه
بنگر ز صبا، دامنِ گل چاک شده
بلبل ز جمالِ گل، طربناک شده
در سایه‌ی گل نشین که بسیار این گل
در خاک فرو ریزد و خاشاک شده,حکیم عمر خیام
فقط کسی از طعم واقعی زندگی لذت می برد که مشتاق و آماده دست کشیدن از آن باشد.,سنکا
من بی میِ ناب زیستن نتوانم
بی باده کشید بارِ تن نتوانم
من بنده‌ی آن دمم که ساقی گوید
یک جامِ دگر بگیر و من نتوانم,حکیم عمر خیام
همه می‌دانیم که هنر، فریبی بیش نیست و از واقعیت به‌دور است، اما این فریب، ما را به‌حقیقت نزدیک می‌کند. حداقل به‌حقیقتی که برای ما قابل درک باشد.,پابلو پیکاسو
نظام استبداد و خودکامگی یکسری احکام خاص صادر می‌کند: این کار را بکن، آن کار را نکن. امر و نهی برای تک تک اعمال و رفتار! آیا همین کافی خواهد بود؟ آیا باید دست روی دست گذاشت و منتظر بود تا کسی عمل خلافی انجام دهد؟ نه. در این صورت کار از کار می‌گذرد. باید اندیشه و عقیده مخالف را نیز ممنوع کرد. البته این هم کافی نخواهد بود. آیا این درست است که صاحبان قدرت منتظر باشند تا کسی حرفی بزند، یا ابراز عقیده ای بکند و بعد او را محاکمه و تنبیه کنند؟ نخیر! این روش درست نیست. باید روشی تعبیه کرد که حتی حرف ها و ایما و اشاره‌هایی که بین دوستان و آشنایان ردوبدل می شود هم ممنوع شود. اصلا بهتر آن است که تفکر و دگراندیشی(هرچند آنها را بازگو نکنند و در سطح فکر باقی بماند) ممنوع شود.,مانس اشپربر
در کودکی فقط به این دلیل که فعالیت آزاردهنده دستگاه تناسلی هنوز خفته است، عملکرد مغز چالاکی و چابکی خاص خود را دارد. کودکی هنگام معصومیت و شادمانی، بهشت زندگی و سعادت گم شده است. به گونه ای که در تمام دوران باقی مانده زندگی خود آرزومندانه در جستجوی آن به گذشته می نگریم.,آرتور شوپنهاور
یک «دروغ» دنیا را دور می‌زند و به سر جای اولش برمی گردد؛ ولی در همین زمان یک «حقیقت» هنوز دارد بند کفش‌های خود را می‌بندد تا حرکت کند.,مارک تواین
یک اسقف هشتادساله همان حرفی را می‌زند که در هیجده‌سالگی در گوشش خوانده‌اند.,اسکار وایلد
با مصلحت دیگران ازدواج کردن، در جهنم زیستن است.,آرتور شوپنهاور
در جامعه‌ای که حکومتش توتالیتر است، آدم ناچار است با قدرت ارتباط مستقیم داشته باشد؛ راه گریزی وجود ندارد. به همین دلیل سیاست هرگز انتزاعی نمی‌شود. به صورت نیرویی خشن، بی‌رحم و آشکار باقی می‌ماند که تمام چند و چون زندگی ما را تعیین می‌کند: چه بخوریم، چه طور زندگی کنیم و کجا کار کنیم. چنین حکومتی مثل یک بیماری همه‌گیر، مثل طاعون، هیچ کس را مستثنی نمی‌کند.  تناقض در این‌جاست که این دقیقا همان روشی است که حکومتِ توتالیتر با آن دشمنانش را می‌پروراند: شهروندانِ سیاسی شده. انقلابِ مخملی فقط حاصل کار سیاستمدارانِ سطح بالا نیست، بیش از آن حاصلِ آگاهی شهروندانِ معمولی است که آلوده‌ی سیاست شده‌اند.,اسلاونکا دراکولیچ
ای دل چو زمانه می‌کند غمناکت
ناگه برود ز تن روانِ پاکت
بر سبزه نشین و خوش بزی روزی چند
زان پیش که سبزه بردمد از خاکت,حکیم عمر خیام
می‌توان چنین گفت که هیچ‌کدام از ما دونفر، درباره یک موضوع ِ خوب و پاکیزه، هیچ اطلاعی نداریم، اما این یکی فکر می‌کند که می‌داند ولی درواقع چیزی نمی‌داند. اما من که به‌اندازه او ناآگاهم، چنین فکری ندارم، پس می‌توان چنین نتیجه گرفت که من کمی داناتر از او هستم زیرا چیزی را که نمی‌دانم، فکر نمی‌کنم که می‌دانم.,سقراط
لذت نگریستن و درک طبیعت برترین نعمت است.,آلبرت اینشتین
هرکاری را در زندگی طوری انجام بده که گویی آخرین کار توست.,مارکوس اورلیوس
هنگامی که امید می میرد، هنگامی که می بینی کمترین امکان امیدوار بودن را از دست داده ای، فضای خالی را با رؤیا، اندیشه های کوچکِ بچگانه و داستانها پر می کنی تا بتوانی به زندگی ادامه بدهی.,ژان پل سارتر
بدترین و خطرناک ترین کلمات اینست : همه اینگونه اند.,لئون تولستوی
ای دل چو زمانه می‌کند غمناکت
ناگه برود ز تن روانِ پاکت
بر سبزه نشین و خوش بزی روزی چند
زان پیش که سبزه بردمد از خاکت,حکیم عمر خیام
در میانِ افسانه‌سرایان و شوریدگانِ خدا همواره مردمِ بیمار بسیار بوده اند. آنان را از مردِ دانا نفرتی‌ست خشم‌آگین، و نیز آن جوان‌ترینِ فضیلت ها که نام اش «راستی» ست. اینان همواره به واپس می نگرند، به روزگارانِ تاریک. در آن روزگاران، به راستی، [معنای] وهم و ایمان چیزی دیگر بود و شور و شرِ عقل میل به همانندی با خدا بود و شک گناه به شمار می‌رفت. من این خدامانندان را خوب می شناسم! آنان می‌خواهند دیگران به ایشان ایمان داشته باشند و شک گناه باشد و نیز خوب می دانم که آنان به چه چیز از همه بیش ایمان دارند: به راستی، نه به آخرت و قطره‌های خون بازخَرَنده، که از همه بیش به تن ایمان دارند و تنِ شان برایِ ایشان همان «شیء در ذاتِ خودِ» شان است.,فردریش نیچه
زن کامل نوع انسانی والاتری از مرد کامل است، هرچند بسیار کمیاب تر از مرد است.,فردریش نیچه
انسان نباید در خدمت جامعه باشد، جامعه باید در خدمت انسان باشد. اگر انسان در خدمت جامعه قرار گیرد، یک دولت هیولایی خواهیم داشت، و این چیزی است که جهان را در این لحظه تهدید می‌کند.,جوزف کمبل
اهلِ حقیقت، آزاده جانان، همواره در بیابان زیسته اند و خداوندگارانِ بیابان بوده اند. امّا فرزانگانِ نامدارِ خوش عَلَف، این جانورانِ بارکش، در شهرها می زیند.
زیرا همیشه چون خر گاریِ مردم را می کِشند.,فردریش نیچه
ما لُعبَتکانیم و فلک لُعبَت‌باز،
از روی حقیقتی نه از روی مَجاز؛
یک‌چند درین بساط بازی کردیم،
رفتیم به صندوقِ عدم یک‌یک باز,حکیم عمر خیام
کتاب‌هایی را که دنیا «غیراخلاقی» معرفی می‌کند، کتاب‌هایی هستند که ننگ دنیا را برملا کرده‌اند.,اسکار وایلد
آدام فیلیپس، روانکاو مشهور بریتانیایی، لطیفه‌ای نقل می‌کند، درباره یک خارجی که بیرون در خانه‌اش در لندن ایستاده بود و مشت مشت، دانه‌های ذرت روی زمین می‌پاشید. یک انگلیسی که از آنجا عبور می‌کند پیش می‌رود و از او دلیل این کارش را می‌پرسد. آن خارجی جواب می‌دهد:« برای دور نگاه داشتن ببرها.» مرد انگلیسی می‌گوید:«اینجا که ببری نیست.» و خارجی جواب می‌دهد:«پس معلوم است که این کار موثر افتاده است.» این واقعیت که یک بدبختی بزرگ بر سرمان نمی‌آید به هیچ وجه دلیل این نیست که ما عملا روش معقولی را در برابر آن در پیش گرفته‌ایم.,لارس اسوندسن
بی سواد در قرن بیست و یکم فردی نیست که توانایی خواندن و نوشتن ندارد، بلکه فردی است که نمی تواند بیاموزد، آموخته های قبلی را فراموش کندو آن را با آموزه های جدید جایگزین کند.,الوین تافلر
من دستگیره‌ای در کناره‌یِ رود ام، آن که توانِ درآویختن ام را دارد، درآویزد! امّا، چوبپایِ شما نیستم.,فردریش نیچه
اگر زن‌ها رسوم و قوانین جامعه را زیر پا می‌گذارند چندان هم گناهکار نیستند زیراکه این قوانین را مردان نوشته‌اند.,میشل دو مونتینی
اگر تنها ابزارتان چکش باشد، همه مسائل برایتان تبدیل به میخ می‌شوند.,مارک تواین
هندوستان مانند خط استوا یک مفهوم جغرافیایی است و نه یک ملت متحد.,وینستون چرچیل
ویلیام جیمز مردی را توصیف می‌کند که این تجربه را با گاز خنده‌آور دریافت می‌کرد؛ هرگاه تحت اثر گاز خنده‌آور بود راز عالم را می‌دانست، اما وقتی از آن حالت خارج می‌شد، آن را فراموش می‌کرد. درنهایت، با تلاش فراوان، آن راز را پیش از اینکه بینشش از بین برود یادداشت کرد. هنگامی که به‌طور کامل به حالت عادی بازگشت، با شتاب سراغ چیزی که نوشته بود رفت. این بود:
«بوی نفت همه‌جا را گرفته است.»
آنچه بینش ناگهانی به‌نظر می‌رسد ممکن است گمراه‌کننده باشد، و باید هنگامی که مستی برطرف می‌شود عاقلانه بررسی گردد.,برتراند راسل
بازآی که تا به خود نیازم بینی
بیداریِ شبهایِ درازم بینی
نی نی غلطم که خود فراقِ تو مرا
کِی زنده رها کند که بازم بینی,مولوی
من مخالف مراسم پرخرج تشییع‌جنازه هستم. برای انسان باید هنگام تولد عزاداری کرد نه وقتی که از این دنیا می‌رود.,شارل دو مونتسکیو
ساتورن(خدای زمان و درنگ) خطاب به شیرون: تصور کن که چقدر تحمل زندگی جاودان برای آدمی سخت تر و دردناک تر از زندگی است که من برایش تدارک دیده ام. اگر مرگ را نداشتی، مدام نفرینم می کردی که چرا از تو دریغش کرده ام. عمدا کمی تلخی به آن افزوده ام تا با دیدن آسایشی که برایت فراهم می کند، پر ولع و حریصانه در آغوشش نکشی. هم مرگ و هم زندگی را با شیرینی و تلخی در آمیخته ام تا تو را در مرتبه ای میانه سکنی دهم که برایت می خواهم: نه گریز از زندگی و نه گریز از مرگ به زندگی.,میشل دو مونتینی
تا چند حدیثِ پنج و چار ای ساقی
مشکل چه یکی چه صد هزار ای ساقی
خاکیم همه چنگ بساز ای ساقی
بادیم همه باده بیار ای ساقی,حکیم عمر خیام
فرضیه‌ها، دروغ‌هائی هستند که برای یافتن حقیقت، به‌ما کمک می‌کنند.,پابلو پیکاسو
نوشته ها و نظراتی که انسانهایی همچون من پس از خود به جا می گذارند، بزرگترین لذت زندگی هستند. بدون آن ها من مدت ها قبل در ناامیدی غرق شده بودم.,آرتور شوپنهاور
نوع دوستی، سرچشمه مهم معنا برای روان درمانگران و البته همه متخصصانی است که نه تنها خود را وقف کمک به رشد بیماران می کنند، بلکه معتقدند رشد یک بیمار، موج کوچکی می آفریند تا کسانی که با زندگی همان یک نفر تماس دارند، با خود همراه کند و فایده بخشد. این تاثیر زمانی بیشتر از همه مشهود است که بیمار بر مسند تاثیر گذاری تکیه زده باشد.(معلم، پزشک، نویسنده، کارفرما، رییس، مدیر کارکنان و سایر درمانگران),اروین دیوید یالوم
قومی متفکرند اندر رهِ دین
قومی به گمان فتاده در راهِ یقین
میترسم از آن که بانگ آید روزی
کای بیخبران راه نه آنست و نه این,حکیم عمر خیام
برای فهم اینکه چرا آدمهای قدرت طلب در سازمان، به هر وسیله ممکن، درصدد تصاحب قدرت هستند، نیاز چندانی به روانشناسی نیست. اما وقتی کسانی، به چماقی که با تحقیر بر سرشان فرود می‌آید، به چشم عصای معجزه‌گر می نگرند، دیگر برای فهم چنین حالاتی حتما به روانشناسی نیازمندیم.,مانس اشپربر
امتیازی که همواره آن را ویژه و خارق العاده دانسته ام، تعلق به صنف درمانگران قابل احترام و شریف است. ما درمانگران بخشی از سنتی هستیم که قدمتش نه فقط به نیاکان بلافصل روان درمانگرمان ( نسلی که با فروید، یونگ و همه نیاکان آنها - نیچه، شوپنهاور، کی یر کگور- آغاز می شود)، بلکه بس دورتر، به عیسی، بودا، افلاطون، سقراط، جالینوس، بقراط و تمامی رهبران بزرگ مذهبی، فلاسفه و اطبایی باز می گردد که از آغاز زمان، انسان را هنگام ناامیدی هایش یاری داده اند.,اروین دیوید یالوم
بعضی‌ها می‌خواهند حرف زدن را درست درلحظه‌ای بیاموزند، که در آن‌لحظه، سکوت‌کردن را باید آموخت.,میشل دو مونتینی
هر روز دلم در غمِ تو زارتر است
وز من دلِ بیرحم تو بی‌زارتر است
بگذاشتیم، غمِ تو نگذاشت مرا
حقا که غمت از تو وفادارتر است,مولوی
درود و ستایش من باید به خود ذهن متوجه شود، بشر عبارت از ذهن است، انسان چیزی بجز آنکه می‌داند نیست.,فرانسیس بیکن
دلتنگم و دیدارِ تو درمان من است
بیرنگِ رُخت زمانه زندانِ من است
بر هیچ دلی مباد و بر هیچ تنی
آنچ از غمِ هجرانِ تو بر جانِ من است,مولوی
می‌دانم که امروز دیگر در غرب «پایان کمونیسم» حرف تازه‌ای به حساب نمی‌آید، عبارتی است متداول که معمولا برای توصیف وضعیت فعلی اروپای شرقی به کار می‌رود و واقعیتی مسلم محسوب می‌شود. وقتی این عبارت را در سخنرانی‌های سیاسی می‌شنوی، یا در روزنامه‌ها می‌خوانی به نظر خیلی خوب و عالی می‌آید. اما واقعیت چیز دیگری است، واقعیت این است که کمونیسم هنوز به جای خود باقی است؛ کمونیسم هنوز در رفتار مردم، حالت چهره‌شان و طرز فکرشان تداوم دارد. علی‌رغم برگزاری انتخابات آزاد و بزرگداشت آغاز به کار حکومت‌های جدید در پراگ، بوداپست و بخارست، حقیقت امر این است که بعد از همه‌ی اینها، مردم همچنان در همان آپارتمان‌های کوچک و شلوغ زندگی می‌کنند، سوار همان اتومبیل‌های نامطمئن می‌شوند، همچنان نگران سلامتی فرزندان رنگ‌پریده‌شان هستند، سر همان کارهای ملال آور می‌روند- البته اگر اصلا کاری گیرشان بیاد - و همان غذای بی‌کیفیت را می‌خورند. زندگی هنوز همان سکون فرساینده را دارد؛ زندگی چیزی است که باید تحمل‌اش کرد، نه چیزی که بتوان از آن لذت برد. هنوز تا پایان کمونیسم راه بسیاری مانده چون کمونیسم بیش و پیش از آنکه یک ایدئولوژی سیاسی و روش حکومت باشد، یک موقعیت ذهنی است. قدرت سیاسی ممکن است یک شبه دست‌به‌دست شود و زندگی اجتماعی و اقتصادی ممکن است به سرعت از آن تبعیت کند، اما شخصیت آدم‌ها، که تحت حکومت رژیم کمونیستی شکل گرفته به این سرعت تغییر نخواهد کرد. ارزش‌های خاص و شیوه‌ی بخصوصی از تفکر و درک جهان چنان در عمق وجود و شخصیت مردم رسوخ کرده که معلوم نیست خلاصی از آن چقدر زمان ببرد.,اسلاونکا دراکولیچ
قدرت از آن ِ خلقی است که کار می‌کند و اگر تاکنون از قید یوغ اسارت رهایی نیافته، به‌دلیل فرورفتن در یک خواب مصنوعی (هیپنوتیزم) است. بیدارکردن او ضرورتیست بنیادین و مبرم.,لئون تولستوی
اگر ملتی انتظار داشته باشد که هم احمق باشد و هم آزاد، این انتظار هیچگاه عملی نشده و نخواهد شد,توماس جفرسون
سقراط در یک نقطه مهم خودش را از سوفسطایی ها متمایز می کرد. او خودش را «سوفسطایی» یعنی «فرد خردمند و دانا» نمی دانست. برای همین برخلاف سوفسطایی ها برای آموزش هایش چیزی نمی گرفت. سقراط خودش را فیلسوف می نامید. فیلسوف به معنای واقعی آن. «فیلسوف» به کسی گفته می شود که «دوستدار دانایی» باشد.,یاستین گوردر
ایمان و رؤیادر وجود شعرا نهفته‌است، زیرا روزنه ورود به ابدیت در دل آن‌ها پنهان شده.,جبران خلیل جبران
اگر تنها ابزارتان چکش باشد، همه مسائل برایتان تبدیل به میخ می‌شوند.,مارک تواین
سلامتی تاجی است بر سر افراد سالم که تنها اشخاص بیمار قادر به دیدن آن هستند.,بقراط
شیوه نگه‌داشت حرمت کتاب مقدس در اروپا تاکنون، چه بسا بهترین نمونه انضباط و ظرافت در رفتار بوده باشد که اروپا وجود آن را وامدار مسیحیت است. چنین کتابهایی که تعلق به ژرفنا و معنایی غایی دارند، برای نگاهبانی خویش نیازمند قدرت استبدادی مرجعی هستند که از بیرون نگاهبانشان باشد تا بتوانند آن هزاره هایی را دوام آورند که برای کشیده شدن شیره‌شان و گشوده شدن معماشان ضروری است.,فردریش نیچه
بی سواد در قرن بیست و یکم فردی نیست که توانایی خواندن و نوشتن ندارد، بلکه فردی است که نمی تواند بیاموزد، آموخته های قبلی را فراموش کندو آن را با آموزه های جدید جایگزین کند.,الوین تافلر
کنفوسیوس می‌گوید:«بسیار کسان خوشبختی را در بالاتر از آدمی می جویند، و گروهی در پایین‌تر از او؛ ولی خوشبختی درست به‌قامت آدمی است.» بنابراین به تعداد قامت آدمیان خوشبختی وجود دارد؛ و این است خوشبختی امروز من، ای شاگرد و استاد عزیزم، و من با نگرانی آن را اندازه می‌گیرم و باز اندازه می‌گیرم تا ببینم قد من اکنون چقدر است، چون تو خوب می‌دانی که قد آدمی همیشه به یک اندازه نیست.
آه که چگونه روح آدمی بر حسب آب و هوا و سکوت و انزوا یا معاشرانی که در مصاحبتشان بسر می‌برد در تغییر و تحول است.,نیکوس کازانتزاکیس
مشکل این نیست که تعداد احمق ها زیاد است ،مشکل در توزیع نامناسب آن هاست.,مارک تواین
بنیان‌های استوار جهان‌بینی ما و در نتیجه ژرف یا سطحی بودنش در سال‌های کودکی شکل می‌گیرد. چنین دیدگاهی بعدها پیچیده‌تر، مفصل‌تر و کامل‌تر می‌شود ولی بنیانش تغییر نمی‌کند.,آرتور شوپنهاور
از میان تمام نعمت‌هایی که سرنوشت به‌ما ارزانی داشته‌است، هیچ نعمتی بالاتر از دوستی نیست - نه‌ثروت و نه‌لذت.,اپیکور
اینجا و آنجا بر زمین، با گونه ای عشق رویاروی می شویم که در آن، عطش تصاحب یکدیگر، جای خود را به اشتیاقی نوین می دهد. اشتیاقی والا و مشترک برای رسیدن به آرمانی فراتر از آن دو. ولی چه کسی چنین عشقی را می شناسد؟ چه کسی آن را تجربه کرده است؟ شاید نام درست آن دوستی باشد.,فردریش نیچه
لذت نگریستن و درک طبیعت برترین نعمت است.,آلبرت اینشتین
